cik;name;entityType;tickers;exchanges;sic;sicDescription;fiscalYearEnd;category;sp500;nasdaq100;end;shares;form;accn;ativo;pl;div_total;caixa;rec_liq;lucro_bruto;lucro_liq;EBIT;deprec_amort;EBITDA;margem_liq;div_liq;fechamento
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2008-10-31;300113377;10-K;0001047469-09-010861;7007000000;2559000000;4448000000;1405000000;5774000000;795000000;693000000.0;815000000.0;201000000;1016000000.0;12.002078281953585;2.99507874015748;2008-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2009-10-31;300113377;10-K;0001047469-09-010861;7612000000;2506000000;5106000000;2479000000;4481000000;47000000;-31000000.0;7000000.0;162000000;169000000.0;-0.691809863869672;15.544378698224852;2009-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2010-10-31;300113377;10-K;0001047469-10-010499;9696000000;3236000000;6460000000;2649000000;5444000000;566000000;684000000.0;692000000.0;202000000;894000000.0;12.564290962527553;4.262863534675615;2010-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2011-10-31;300113377;10-K;0001047469-11-010124;9057000000;4316000000;4741000000;3527000000;6615000000;1071000000;1012000000.0;1032000000.0;253000000;1285000000.0;15.29856386999244;0.9447470817120622;2011-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2012-10-31;300113377;10-K;0001090872-12-000018;10536000000;5185000000;5351000000;2351000000;6858000000;1119000000;1153000000.0;1384000000.0;301000000;1685000000.0;16.812481773111696;1.7804154302670623;2012-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2013-10-31;300113377;10-K;0001090872-13-000029;10686000000;5289000000;5397000000;2675000000;6782000000;951000000;724000000.0;1276000000.0;372000000;1648000000.0;10.675317015629608;1.6516990291262137;2013-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2014-10-31;300113377;10-K;0001090872-14-000045;10831000000;5301000000;5530000000;3028000000;6981000000;831000000;504000000.0;1322000000.0;384000000;1706000000.0;7.219596046411689;1.466588511137163;2014-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2015-10-31;300113377;10-K;0001090872-15-000051;7479000000;4170000000;3309000000;2003000000;4038000000;522000000;401000000.0;767000000.0;253000000;1020000000.0;9.930658741951461;1.280392156862745;2015-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2016-10-31;300113377;10-K;0001090872-16-000082;7802000000;4246000000;3556000000;2289000000;4202000000;615000000;462000000.0;859000000.0;246000000;1105000000.0;10.99476439790576;1.1466063348416289;2016-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2017-10-31;300113377;10-K;0001090872-17-000018;8426000000;4835000000;3591000000;2678000000;4472000000;841000000;684000000.0;974000000.0;212000000;1186000000.0;15.295169946332738;0.769814502529511;2017-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2018-10-31;300113377;10-K;0001090872-18-000019;8541000000;4571000000;3970000000;2247000000;4914000000;928000000;316000000.0;946000000.0;210000000;1156000000.0;6.430606430606431;1.490484429065744;2018-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2019-10-31;300113377;10-K;0001090872-19-000022;9452000000;4748000000;4704000000;1382000000;5163000000;941000000;1071000000.0;919000000.0;238000000;1157000000.0;20.74375363160953;2.871218668971478;2019-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2020-10-31;300113377;10-K;0001090872-20-000020;9627000000;4873000000;4754000000;1441000000;5339000000;846000000;719000000.0;842000000.0;308000000;1150000000.0;13.466941374789288;2.8808695652173912;2020-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2021-10-31;300113377;10-K;0001090872-21-000027;10705000000;5389000000;5316000000;1484000000;6319000000;1347000000;1210000000.0;1360000000.0;321000000;1681000000.0;19.14859946194018;2.279595478881618;2021-10-31
1090872;AGILENT TECHNOLOGIES, INC.;OPERATING;A;NYSE;3826;Laboratory Analytical Instruments;1031;Large accelerated filer;True;False;2022-01-31;300113377;10-Q;0001090872-22-000007;10327000000;5154000000;5173000000;1113000000;1674000000;376000000;283000000.0;319000000.0;82000000;401000000.0;16.905615292712067;10.124688279301745;2022-01-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2009-12-31;649514848;10-K;0000950123-11-014726;25438000000;-3489000000;28927000000;153000000;0;-1004000000;-1468000000.0;-1752000000.0;1104000000;-648000000.0;-inf;-44.40432098765432;2009-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2010-12-31;649514848;10-K;0000950123-11-014726;25088000000;-3945000000;29033000000;168000000;0;308000000;-471000000.0;-506000000.0;1093000000;587000000.0;-inf;49.173764906303234;2010-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2011-12-31;649514848;10-K;0001193125-12-063516;23848000000;-7111000000;30959000000;283000000;0;-1054000000;-1979000000.0;-1979000000.0;1086000000;-893000000.0;-inf;-34.35162374020157;2011-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2012-12-31;649514848;10-K;0000006201-13-000023;23510000000;-7987000000;31497000000;480000000;0;107000000;-1876000000.0;-2445000000.0;1400000000;-1045000000.0;-inf;-29.68133971291866;2012-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2013-12-31;649514848;10-K;0000006201-14-000004;42278000000;-2731000000;45009000000;1140000000;0;1399000000;-1834000000.0;-2180000000.0;1020000000;-1160000000.0;-inf;-37.81810344827586;2013-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2014-12-31;649514848;10-K;0001193125-15-061145;43771000000;2021000000;41750000000;994000000;42650000000;4249000000;2882000000.0;3212000000.0;1295000000;4507000000.0;6.757327080890974;9.042822276458843;2014-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2015-12-31;649514848;10-K;0001193125-16-474605;48415000000;5635000000;42780000000;390000000;40990000000;6204000000;7610000000.0;4616000000.0;1364000000;5980000000.0;18.5655037814101;7.088628762541806;2015-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2016-12-31;649514848;10-K;0001193125-17-051216;51274000000;3785000000;47489000000;322000000;40180000000;5284000000;2676000000.0;4299000000.0;1525000000;5824000000.0;6.660029865604779;8.098729395604396;2016-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2017-12-31;649514848;10-K;0000006201-18-000009;51396000000;3926000000;47470000000;295000000;42207000000;4058000000;1919000000.0;3084000000.0;2200000000;5284000000.0;4.546639183073898;8.927895533686602;2017-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2018-12-31;649514848;10-K;0000006201-19-000009;60580000000;-169000000;60749000000;275000000;44541000000;2656000000;1412000000.0;1884000000.0;2400000000;4284000000.0;3.170112929660313;14.11624649859944;2018-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2019-12-31;649514848;10-K;0000006201-20-000023;59995000000;-118000000;60113000000;280000000;45768000000;3065000000;1686000000.0;2256000000.0;2600000000;4856000000.0;3.6837965390665963;12.321457990115322;2019-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2020-12-31;649514848;10-K;0000006201-21-000014;62008000000;-6867000000;68875000000;245000000;17337000000;-10421000000;-8885000000.0;-11453000000.0;2400000000;-9053000000.0;-51.2487742977447;-7.580912404727715;2020-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2021-12-31;649514848;10-K;0000006201-22-000026;66467000000;-7340000000;73807000000;273000000;29882000000;-1059000000;-1993000000.0;-2548000000.0;2300000000;-248000000.0;-6.6695669633893315;-296.508064516129;2021-12-31
6201;AMERICAN AIRLINES GROUP INC.;OPERATING;AAL;Nasdaq;4512;Air Transportation, Scheduled;1231;Large accelerated filer;True;False;2022-03-31;649514848;10-Q;0000006201-22-000046;67401000000;-8940000000;76341000000;376000000;8899000000;-1723000000;-1635000000.0;-2086000000.0;492000000;-1594000000.0;-18.372850882121586;-47.65683814303639;2022-03-31
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2010-01-02;61097579;10-K;0001158449-11-000008;3072963000;1282365000;1790598000;100018000;5412623000;454385000;270373000.0;431655000.0;150917000;582572000.0;4.995230593374044;2.901924568980315;2010-01-02
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2011-01-01;61097579;10-K;0001158449-11-000008;3354217000;1039374000;2314843000;59209000;5925203000;584933000;346053000.0;557055000.0;164437000;721492000.0;5.8403568620349375;3.1263465152766767;2011-01-01
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2015-01-03;61097579;10-K;0001158449-15-000063;7962358000;2002912000;5959446000;104671000;9843861000;851710000;493825000.0;781394000.0;284693000;1066087000.0;5.016578352741877;5.491836032143718;2015-01-03
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2016-01-02;61097579;10-K;0001158449-16-000299;8134565000;2460648000;5673917000;90782000;9737018000;825780000;473398000.0;752888000.0;269476000;1022364000.0;4.8618375769665825;5.46100508233858;2016-01-02
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2021-01-02;61097579;10-K;0001158449-21-000036;11839636000;3559512000;8280124000;834992000;10106321000;749907000;493021000.0;651015000.0;250081000;901096000.0;4.878342969711728;8.262307234745244;2021-01-02
1158449;ADVANCE AUTO PARTS INC;OPERATING;AAP;NYSE;5531;Retail-Auto & Home Supply Stores;101;Large accelerated filer;True;False;2022-01-01;61097579;10-K;0001158449-22-000037;12194209000;3128291000;9065918000;601428000;10997989000;838717000;616108000.0;805925000.0;259933000;1065858000.0;5.60200596672719;7.941480009532227;2022-01-01
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2008-09-27;16185181000;10-K;0001193125-09-214859;39572000000;21030000000;18542000000;11875000000;32479000000;6275000000;4834000000.0;6895000000.0;473000000;7368000000.0;14.883463160811603;0.9048588490770901;2008-09-27
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2009-09-26;16185181000;10-K;0001193125-09-214859;53851000000;27832000000;26019000000;5263000000;36537000000;7658000000;5704000000.0;7984000000.0;703000000;8687000000.0;15.611571831294304;2.38931737078393;2009-09-26
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2010-09-25;16185181000;10-K;0001193125-10-238044;75183000000;47791000000;27392000000;11261000000;65225000000;18385000000;14013000000.0;18540000000.0;1027000000;19567000000.0;21.484093522422384;0.8243982214953749;2010-09-25
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2011-09-24;16185181000;10-K;0001193125-11-282113;116371000000;76615000000;39756000000;9815000000;108249000000;33790000000;25922000000.0;34205000000.0;1814000000;36019000000.0;23.94664153941376;0.8312557261445348;2011-09-24
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2012-09-29;16185181000;10-K;0001193125-12-444068;176064000000;118210000000;57854000000;10746000000;156508000000;55241000000;41733000000.0;55763000000.0;3277000000;59040000000.0;26.665090602397324;0.79789972899729;2012-09-29
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2013-09-28;16185181000;10-K;0001193125-13-416534;207000000000;123549000000;83451000000;14259000000;170910000000;48999000000;37037000000.0;50155000000.0;6757000000;56912000000.0;21.670469837926394;1.2157717177396683;2013-09-28
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2014-09-27;16185181000;10-K;0001193125-14-383437;231839000000;111547000000;120292000000;13844000000;182795000000;52503000000;39510000000.0;53483000000.0;7946000000;61429000000.0;21.614376760852323;1.732862328867473;2014-09-27
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2015-09-26;16185181000;10-K;0001193125-15-356351;290479000000;119355000000;171124000000;21120000000;233715000000;71230000000;53394000000.0;72515000000.0;11257000000;83772000000.0;22.845773698735638;1.790622164923841;2015-09-26
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2016-09-24;16185181000;10-K;0001628280-16-020309;321686000000;128249000000;193437000000;20484000000;215639000000;60024000000;45687000000.0;61372000000.0;10505000000;71877000000.0;21.1867983064288;2.406235652573146;2016-09-24
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2017-09-30;16185181000;10-K;0000320193-17-000070;375319000000;134047000000;241272000000;20289000000;229234000000;61344000000;48351000000.0;64089000000.0;10157000000;74246000000.0;21.09242084507534;2.97636236295558;2017-09-30
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2018-09-29;16185181000;10-K;0000320193-18-000145;365725000000;107147000000;258578000000;25913000000;265595000000;70898000000;59531000000.0;72903000000.0;10903000000;83806000000.0;22.414202074587248;2.7762332052597665;2018-09-29
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2019-09-28;16185181000;10-K;0000320193-19-000119;338516000000;90488000000;248028000000;48844000000;260174000000;63930000000;55256000000.0;65737000000.0;12547000000;78284000000.0;21.238094505984456;2.544376884165347;2019-09-28
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2020-09-26;16185181000;10-K;0000320193-20-000096;323888000000;65339000000;258549000000;38016000000;274515000000;66288000000;57411000000.0;67091000000.0;11056000000;78147000000.0;20.913611278072235;2.8220277169948944;2020-09-26
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2021-09-25;16185181000;10-K;0000320193-21-000105;351002000000;63090000000;287912000000;34940000000;365817000000;108949000000;94680000000.0;109207000000.0;11284000000;120491000000.0;25.88179335569424;2.099509506934128;2021-09-25
320193;APPLE INC.;OPERATING;AAPL;Nasdaq;3571;Electronic Computers;924;Large accelerated filer;True;True;2022-03-26;16185181000;10-Q;0000320193-22-000059;350662000000;67399000000;283263000000;28098000000;221223000000;71467000000;59640000000.0;71380000000.0;5434000000;76814000000.0;26.95922214236314;3.321855390944359;2022-03-26
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2012-12-31;1767110083;10-K;0001047469-14-001154;27008000000;-350000000;27358000000;5901000000;18380000000;5817000000;5275000000.0;5725000000.0;525000000;6250000000.0;28.699673558215448;3.43312;2012-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2013-12-31;1767110083;10-K;0001047469-14-001154;29198000000;4492000000;24706000000;9595000000;18790000000;5664000000;4128000000.0;5332000000.0;388000000;5720000000.0;21.969132517296433;2.641783216783217;2013-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2014-12-31;1767110083;10-K;0001047469-15-000995;27547000000;1742000000;25805000000;8348000000;19960000000;3411000000;1774000000.0;2369000000.0;383000000;2752000000.0;8.887775551102205;6.343386627906977;2014-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2015-12-31;1767110083;10-K;0001047469-16-010239;53050000000;3945000000;49105000000;8399000000;22859000000;7537000000;5144000000.0;6645000000.0;417000000;7062000000.0;22.503171617306094;5.764089493061456;2015-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2016-12-31;1767110083;10-K;0001551152-17-000004;66099000000;4636000000;61463000000;5100000000;25638000000;9384000000;5953000000.0;7884000000.0;425000000;8309000000.0;23.21943989390748;6.78336743290408;2016-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2017-12-31;1767110083;10-K;0001551152-18-000014;70786000000;5097000000;65689000000;9303000000;28216000000;9592000000;5309000000.0;7727000000.0;425000000;8152000000.0;18.81556563651829;6.9168302257114815;2017-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2018-12-31;1767110083;10-K;0001551152-19-000008;59352000000;-8446000000;67798000000;7289000000;32753000000;6383000000;5687000000.0;5197000000.0;471000000;5668000000.0;17.363294965346686;10.675546930134086;2018-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2019-12-31;1767110083;10-K;0001551152-20-000007;89115000000;-8172000000;97287000000;39924000000;33266000000;12983000000;7882000000.0;8426000000.0;464000000;8890000000.0;23.693861600432875;6.452530933633295;2019-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2020-12-31;1767110083;10-K;0001551152-21-000008;150565000000;13097000000;137468000000;8449000000;45804000000;11363000000;4616000000.0;3398000000.0;666000000;4064000000.0;10.077722469653306;31.746801181102363;2020-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2021-12-31;1767110083;10-K;0001551152-22-000007;146529000000;15436000000;131093000000;9746000000;56197000000;17924000000;11542000000.0;12989000000.0;803000000;13792000000.0;20.53846290727263;8.798361368909513;2021-12-31
1551152;ABBVIE INC.;OPERATING;ABBV;NYSE;2834;Pharmaceutical Preparations;1231;Large accelerated filer;True;False;2022-03-31;1767110083;10-Q;0001551152-22-000017;143211000000;16314000000;126897000000;6098000000;13538000000;4717000000;4490000000.0;4929000000.0;198000000;5127000000.0;33.165903383069875;23.561341915350106;2022-03-31
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2008-09-30;209464050;10-K;0000950123-09-066012;12217786000;2710045000;9507741000;878114000;70189733000;827861000;250559000.0;761338000.0;75239000;836577000.0;0.3569738611201157;10.315400734182269;2008-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2009-09-30;209464050;10-K;0000950123-09-066012;13572740000;2716469000;10856271000;1009368000;71759990000;883749000;503397000.0;824074000.0;74612000;898686000.0;0.7015009338769417;10.95700055414238;2009-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2010-09-30;209464050;10-K;0000950123-10-108165;14434843000;2954297000;11480546000;1658182000;77953979000;1103635000;636748000.0;1027769000.0;82753000;1110522000.0;0.8168255272768052;8.844817122038105;2010-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2011-09-30;209464050;10-K;0000950123-11-100028;14982671000;2866858000;12115813000;1825990000;80217558000;1202745000;706624000.0;1130641000.0;104743000;1235384000.0;0.8808844567420016;8.329250662142297;2011-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2012-09-30;209464050;10-K;0001047469-12-010807;15444126000;2456712000;12987414000;1066608000;79489596000;1252728000;718986000.0;1163131000.0;141054000;1304185000.0;0.9045032761268531;9.140425629799454;2012-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2013-09-30;209464050;10-K;0001047469-13-010867;18918638000;2319745000;16598893000;1231006000;87959167000;898399000;433707000.0;824458000.0;162186000;986644000.0;0.4930776572724933;15.575918973814263;2013-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2014-09-30;209464050;10-K;0001047469-14-009555;21532183000;1956899000;19575284000;1808513000;119569127000;778884000;276484000.0;673428000.0;185290000;858718000.0;0.2312336026338973;20.6898784001267;2014-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2015-09-30;209464050;10-K;0001047469-15-008939;27736157000;633520000;27102637000;2167442000;135961803000;417370000;-134887000.0;274149000.0;243280000;517429000.0;-0.09920948165125466;48.19056334299005;2015-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2016-09-30;209464050;10-K;0001140859-16-000022;33656200000;2129404000;31526796000;2741832000;146849686000;1525774000;1427929000.0;1390910000.0;364735000;1755645000.0;0.9723745681008811;16.395663132353068;2016-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2017-09-30;209464050;10-K;0001140859-17-000047;35316470000;2064461000;33252009000;2435115000;153143826000;1060342000;364484000.0;917887000.0;397603000;1315490000.0;0.23800110622807608;23.426171236573445;2017-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2018-09-30;209464050;10-K;0001140859-18-000053;37669838000;3049961000;34619877000;2492516000;167939635000;1443685000;1658405000.0;1177423000.0;465127000;1642550000.0;0.9875006576023582;19.55944172171319;2018-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2019-09-30;209464050;10-K;0001140859-19-000040;39171980000;2993206000;36178774000;3374194000;179589121000;1111923000;855365000.0;967106000.0;462407000;1429513000.0;0.4762899864073615;22.948080919865717;2019-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2020-09-30;209464050;10-K;0001140859-20-000050;44274830000;-839636000;45114466000;4597746000;189893926000;-5135354000;-3408716000.0;-5293831000.0;391062000;-4902769000.0;-1.7950632080775453;-8.264048336766427;2020-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2021-09-30;209464050;10-K;0001140859-21-000058;57337805000;584411000;56753394000;2547142000;213988843000;2354197000;1539932000.0;2221859000.0;505172000;2727031000.0;0.7196319109029437;19.877387532448292;2021-09-30
1140859;AMERISOURCEBERGEN CORP;OPERATING;ABC;NYSE;5122;Wholesale-Drugs, Proprietaries & Druggists' Sundries;930;Large accelerated filer;True;False;2022-03-31;209464050;10-Q;0001140859-22-000017;57308153000;906065000;56402088000;2960759000;117348256000;1424562000;997119000.0;1324394000.0;194407000;1518801000.0;0.8497092619765905;35.18652476525891;2022-03-31
815094;ABIOMED INC;OPERATING;ABMD;Nasdaq;3841;Surgical & Medical Instruments & Apparatus;331;Large accelerated filer;True;False;2011-03-31;45516200;10-K;0001193125-12-258595;131588000;104743000;26845000;5831000;101151000;-11185000;-11755000.0;-10863000.0;3948000;-6915000.0;-11.621239532975453;-3.0389009399855387;2011-03-31
815094;ABIOMED INC;OPERATING;ABMD;Nasdaq;3841;Surgical & Medical Instruments & Apparatus;331;Large accelerated filer;True;False;2012-03-31;45516200;10-K;0001193125-12-258595;153911000;126297000;27614000;5990000;126375000;1520000;1495000.0;2543000.0;4336000;6879000.0;1.1829871414441147;3.143480156999564;2012-03-31
815094;ABIOMED INC;OPERATING;ABMD;Nasdaq;3841;Surgical & Medical Instruments & Apparatus;331;Large accelerated filer;True;False;2013-03-31;45516200;10-K;0001193125-13-237523;169999000;137080000;32919000;9451000;158124000;16543000;15014000.0;16862000.0;2723000;19585000.0;9.495079810781412;1.1982639775338269;2013-03-31
815094;ABIOMED INC;OPERATING;ABMD;Nasdaq;3841;Surgical & Medical Instruments & Apparatus;331;Large accelerated filer;True;False;2014-03-31;45516200;10-K;0001193125-14-214835;205407000;168353000;37054000;20916000;183643000;8363000;7351000.0;8530000.0;2508000;11038000.0;4.002875143621047;1.4620402246783837;2014-03-31
815094;ABIOMED INC;OPERATING;ABMD;Nasdaq;3841;Surgical & Medical Instruments & Apparatus;331;Large accelerated filer;True;False;2015-03-31;45516200;10-K;0001193125-15-204302;338367000;291560000;46807000;22401000;230311000;28666000;113688000.0;28765000.0;2770000;31535000.0;49.362818102478826;0.7739337244331695;2015-03-31
